P,N,cutoff,path,full_lam_min_pos_norm,full_lam_max_norm,full_logdet_pos_norm,full_a_opt_pos_norm,full_d_pos,full_trace,full_min_eig,full_gauge_residual,full_offdiag_max,rank_Fk_min,active_frac_min,boundary_frac_max,scene,subset
1000,3,1e-08,dense,1.972369361061513e-07,0.0013752153484446097,-7.013394725763356,6437.37597006248,997,976.9182428346994,4.838954359615755e-13,1.5840490533196314e-08,0.07034622070542036,5,0.875,0.0,conf_cylinder_r06_d06,"5,10,27"
1000,3,1e-08,dense,1.0059419358400322e-08,0.00989263374401532,-8.972026709715857,3069357.6048266543,795,116.72271353703167,-1.0231491197320046e-12,5.273257152254716e-09,0.06216826753574411,5,0.486,0.0,conf_cylinder_r06_d06,"7,9,22"
1000,3,1e-08,dense,2.619900210802422e-06,0.001303944771746211,-7.0099306487068915,1740.303061898591,996,789.6666549462695,-1.3584392842280484e-13,1.1169347450797989e-08,0.06086995575823514,5,0.367,0.0,conf_cylinder_r06_d06,"1,13,14"
1000,3,1e-08,dense,2.0454753146270815e-08,0.009587717648738383,-8.516430978500095,2199943.5255909213,720,79.10411208405984,-2.5857524684005427e-16,7.477519161753162e-09,0.05866403390945972,5,0.313,0.0,conf_cylinder_r06_d06,"1,7,14"
1000,3,1e-08,dense,3.849255157741085e-06,0.0015478408936715471,-7.1015690401796,2040.8003126209949,997,876.7835352767178,-6.584749015257911e-13,1.211299955254836e-08,0.04978302084370813,5,0.554,0.0,conf_cylinder_r06_d06,"3,12,26"
1000,3,1e-08,dense,1.6932448746479388e-07,0.002045585228533075,-7.045821409188543,7355.713967739131,997,440.00909815137857,6.339742099640251e-13,1.671168591930536e-08,0.059527044111308595,5,0.659,0.0,conf_cylinder_r06_d06,"2,3,22"
1000,3,1e-08,dense,1.5656935878120105e-07,0.0013460142288690773,-7.00992394481212,7796.948342383845,997,1400.5966007940015,9.300421519271566e-14,1.01795462378458e-08,0.08526935996173253,5,0.721,0.0,conf_cylinder_r06_d06,"7,8,21"
1000,5,1e-08,dense,1.972937281118361e-07,0.0019443310575123468,-7.391312986664218,14937.573578483,997,1580.2991599982274,1.840093905215016e-12,9.015683319836576e-09,0.19347075184695228,5,0.85,0.0,conf_cylinder_r06_d06,"2,6,26,29,31"
1000,5,1e-08,dense,1.9829374073976782e-07,0.0020155497623240543,-7.350359536537076,10666.598844765622,997,1851.1386311658032,2.5356688353367724e-12,8.364579837467486e-09,0.18140637108586571,5,0.787,0.0,conf_cylinder_r06_d06,"10,26,29,30,31"
1000,5,1e-08,dense,4.607375617860735e-07,0.0013838139262079938,-7.005603898933163,3485.5920179382897,997,1869.954227602487,1.5545227330760737e-15,1.1814603638505973e-08,0.14405573019064585,5,0.68,0.0,conf_cylinder_r06_d06,"5,8,24,25,27"
1000,5,1e-08,dense,6.264952425630045e-08,0.0013467276242277813,-7.0141974555656175,17352.033171710646,997,1330.9964538677993,3.5141446880855955e-12,1.4423465627565057e-08,0.08709994817416614,5,0.326,0.0,conf_cylinder_r06_d06,"1,3,8,20,23"
1000,5,1e-08,dense,5.118513716455508e-07,0.0034548410495688804,-7.58529579490955,33447.88430486995,996,701.4539988711583,-4.688408700329956e-12,6.245228132383215e-09,0.21675981369879518,5,0.317,0.0,conf_cylinder_r06_d06,"1,6,20,25,29"
1000,5,1e-08,dense,2.0171771769803845e-06,0.0017249238556307851,-7.238146366748471,3634.2780748233554,997,1589.7269272232204,-1.8766432246584667e-12,9.878202395671476e-09,0.09271038665981393,5,0.488,0.0,conf_cylinder_r06_d06,"4,10,19,21,29"
1000,5,1e-08,dense,8.41620213217601e-07,0.0019484170323143136,-7.080385394469221,2874.3817660458385,997,1401.9442702467104,2.1127486926188888e-12,8.844780021359731e-09,0.14840879437482124,5,0.616,0.0,conf_cylinder_r06_d06,"10,13,17,27,30"
1000,5,1e-08,dense,1.3495928142733328e-07,0.0015971823362271565,-7.121380710612917,9346.084059727475,997,1769.6556464640805,-1.03683077112887e-12,9.390503969810752e-09,0.15445288961193687,5,0.315,0.0,conf_cylinder_r06_d06,"1,13,16,27,31"
1000,5,1e-08,dense,1.2495804879919475e-06,0.0018095579138908172,-7.046888103300358,2278.2205311620164,997,1207.5059484807962,7.637018716390791e-13,1.0264683901892733e-08,0.1369465918532322,5,0.581,0.0,conf_cylinder_r06_d06,"8,10,12,20,27"
1000,5,1e-08,dense,7.870255823938503e-07,0.0012402262772031713,-6.959704080450561,2422.3427848510023,997,2504.3770673261333,7.1339496282286856e-12,1.122538658940067e-08,0.08787118184953449,5,0.682,0.0,conf_cylinder_r06_d06,"0,5,13,24,25"
1000,5,1e-08,dense,3.9967709074200554e-07,0.001392961706381903,-6.993772265444852,3741.66453030711,997,1685.0727922041692,-1.0011188614519925e-12,1.1023009325510915e-08,0.13942646327777736,5,0.714,0.0,conf_cylinder_r06_d06,"0,7,20,23,26"
1000,5,1e-08,dense,7.118942395191226e-07,0.0038472170404308653,-7.627551367326054,14898.612496860076,997,627.9978235701653,4.4100362271880316e-12,7.340712374481718e-09,0.18729341886514778,5,0.316,0.0,conf_cylinder_r06_d06,"1,2,22,24,30"
1000,5,1e-08,dense,1.2068901940247702e-08,0.0018053081102619153,-7.174795688068513,85625.14576699167,998,1351.8846062494451,-9.204122883066471e-13,1.1767769739299188e-08,0.09531518778636183,5,0.579,0.0,conf_cylinder_r06_d06,"3,12,18,19,31"
1000,5,1e-08,dense,2.161777815584407e-06,0.001411952449265917,-6.953195016774322,1577.1957320694914,997,1197.40506854632,9.049482567373468e-14,1.2642954398033098e-08,0.09895811665565746,5,0.542,0.0,conf_cylinder_r06_d06,"0,6,12,15,23"
1000,5,1e-08,dense,8.452083337409543e-08,0.00135006393570132,-7.007169684077136,13228.147297963755,997,2179.403933528358,1.772718782613273e-13,1.168980780000073e-08,0.0801485850943497,5,0.323,0.0,conf_cylinder_r06_d06,"1,5,8,10,21"
1000,5,1e-08,dense,1.6240460291145787e-07,0.0013320317209024302,-7.003203354710792,7488.960510086394,997,2422.6271339365962,-3.084140671722139e-12,1.0831595530626154e-08,0.10140325912675036,5,0.732,0.0,conf_cylinder_r06_d06,"5,8,13,20,31"
1000,5,1e-08,dense,2.9947854832914155e-07,0.0035819600091015536,-7.661929720616583,30283.150034337326,996,857.3582765235426,2.1048565840407844e-13,6.0460403221866785e-09,0.1482021226514466,5,0.682,0.0,conf_cylinder_r06_d06,"6,20,22,29,30"
1000,5,1e-08,dense,1.923098020865133e-06,0.002903291762998748,-7.390409738457265,4582.959233912608,997,897.0722995366345,1.2431160974643426e-13,8.576784654559257e-09,0.12799597584154476,5,0.575,0.0,conf_cylinder_r06_d06,"2,10,17,30,31"
1000,5,1e-08,dense,6.071099429210213e-08,0.0024776831164933766,-7.320232711985881,20717.901299005527,997,784.2157339237348,-9.095792007186688e-14,1.1695235336798955e-08,0.09095672088316989,5,0.692,0.0,conf_cylinder_r06_d06,"2,6,15,18,25"
1000,5,1e-08,dense,1.0869965873641409e-06,0.0011987870819412138,-6.959185066022638,2080.476455673668,997,1664.4110176007707,-3.111338749071485e-13,1.1728903738897225e-08,0.12043396200314016,5,0.656,0.0,conf_cylinder_r06_d06,"0,6,13,20,22"
1000,5,1e-08,dense,3.9451372036572024e-07,0.0014573871175235383,-7.062572597744225,4113.597427776323,997,1667.4593659252464,3.9426001773486096e-12,1.039795327490889e-08,0.11869394277985658,5,0.653,0.0,conf_cylinder_r06_d06,"7,8,14,21,23"
1000,5,1e-08,dense,1.5370642835044644e-06,0.003481145762545108,-7.547128186874742,9805.288570354513,997,635.520685482383,-1.0157953750904732e-12,8.063192389019693e-09,0.12804796299591015,5,0.555,0.0,conf_cylinder_r06_d06,"11,12,14,17,24"
1000,5,1e-08,dense,7.324231085391762e-07,0.0025677625474481054,-7.351914545917129,5660.9781430676185,997,972.1867651937032,-1.729160701061495e-12,8.639264629803295e-09,0.18022122589980138,5,0.681,0.0,conf_cylinder_r06_d06,"7,10,20,22,29"
1000,5,1e-08,dense,2.753057420790716e-07,0.0013110972488814948,-7.001276490654547,4971.368356408115,997,1896.913170386225,-3.4428978792457644e-12,1.2079620942755008e-08,0.09729563739834698,5,0.296,0.0,conf_cylinder_r06_d06,"1,5,8,16,27"
1000,5,1e-08,dense,3.705752562117529e-07,0.0023741971145632996,-7.101336465989406,4306.005048693362,997,1159.8396287427795,-1.3414188574199593e-13,9.328261529942054e-09,0.16774942955150354,5,0.682,0.0,conf_cylinder_r06_d06,"5,11,25,27,28"
1000,5,1e-08,dense,1.9333141572295914e-06,0.0013126286522046435,-7.010613263937946,1864.460044521034,997,1739.9737581262107,6.332837759090807e-13,1.0951157710728163e-08,0.11184165529667567,5,0.525,0.0,conf_cylinder_r06_d06,"8,9,13,17,23"
1000,5,1e-08,dense,3.3288142620165964e-06,0.001230630333957706,-6.9587738228210645,1433.3332660555934,997,1268.2440639496097,3.0234129476911786e-13,1.4780908353335629e-08,0.07618681316243603,5,0.504,0.0,conf_cylinder_r06_d06,"0,4,6,15,24"
1000,5,1e-08,dense,1.1091863291506973e-06,0.0021745699313321467,-7.0622904893911205,2382.8309996473927,997,1080.1701534690826,9.77093012444572e-13,8.690474427010547e-09,0.12488104214619342,5,0.496,0.0,conf_cylinder_r06_d06,"8,9,15,22,28"
1000,5,1e-08,dense,2.8926377499899055e-06,0.0017957076099929267,-6.952713129175833,1454.3938678708166,997,1157.9585071322483,4.4043896701069413e-13,8.520292693867545e-09,0.1024644136672563,5,0.311,0.0,conf_cylinder_r06_d06,"0,1,17,23,25"
1000,5,1e-08,dense,2.216414199502514e-06,0.0014409002777621381,-7.047641730629579,2006.3812648877167,997,1386.2415592059506,-1.4515389896093773e-13,1.1749856216215647e-08,0.07275206879885054,5,0.299,0.0,conf_cylinder_r06_d06,"1,4,11,13,16"
1000,8,1e-08,dense,1.2275443085884396e-08,0.0014814645596593673,-7.003131004686871,83420.85820294112,998,2510.3869219651524,-2.2240268291489045e-12,1.076189306977722e-08,0.20570185460244694,5,0.562,0.0,conf_cylinder_r06_d06,"0,8,12,15,18,19,28,30"
1000,8,1e-08,dense,1.2776041667302025e-08,0.0011996786929086801,-6.972681635105022,79934.94452868387,998,2441.6912646219107,1.8313918448169774e-12,1.4501309470175625e-08,0.16725806193375525,5,0.569,0.0,conf_cylinder_r06_d06,"0,3,8,10,12,17,23,25"
1000,8,1e-08,dense,4.093521938499105e-08,0.0015727301048724567,-6.985649023274919,25903.9031743416,998,2136.8413841598867,1.4828249488600928e-12,9.674042441225427e-09,0.19677185880348774,5,0.487,0.0,conf_cylinder_r06_d06,"0,4,5,7,17,22,26,30"
1000,8,1e-08,dense,1.5567266598333458e-08,0.002638540894247664,-7.331338907008548,68589.39200494015,998,1617.104065607498,2.2005615904950374e-12,7.998711767264223e-09,0.2628169892562601,5,0.47,0.0,conf_cylinder_r06_d06,"4,7,11,16,25,27,29,30"
1000,8,1e-08,dense,2.5489992977435704e-08,0.0014946703814166739,-7.089077261286879,41239.998597627695,998,1922.7825604994994,1.0079131702074398e-12,1.2219392869610828e-08,0.20713670927684946,5,0.468,0.0,conf_cylinder_r06_d06,"2,4,5,6,12,14,21,29"
1000,8,1e-08,dense,2.929833958163769e-07,0.0024945946286573065,-7.347002932208962,7801.797321584942,997,1866.7133933954583,5.602975190771924e-13,8.05124254840173e-09,0.3465107924261994,5,0.7,0.0,conf_cylinder_r06_d06,"6,15,16,22,23,26,28,30"
1000,8,1e-08,dense,4.6026507529722355e-07,0.0022652984869256905,-7.271645924661837,4979.656034572303,997,2047.649303105041,8.147183983961523e-13,8.809984249451578e-09,0.26759388793257344,5,0.68,0.0,conf_cylinder_r06_d06,"3,14,19,20,24,26,27,31"
1000,8,1e-08,dense,1.6462874661452657e-08,0.0013066564095515771,-6.996875682522657,62608.86689497138,998,2741.5303439448076,3.4500756783678934e-12,1.3190294495422398e-08,0.2156282229912168,5,0.458,0.0,conf_cylinder_r06_d06,"0,2,4,5,11,18,26,30"
1000,8,1e-08,dense,3.481510387484784e-08,0.0013558721288533153,-6.994268458698697,30316.940091297973,998,2307.425421316058,2.193918928840044e-12,1.1150331318070035e-08,0.15047249937948284,5,0.481,0.0,conf_cylinder_r06_d06,"0,4,7,8,9,22,24,31"
1000,8,1e-08,dense,1.1131704137433575e-06,0.0014765228840494804,-7.0601300732241,2464.8302896463774,997,3179.9350951514093,5.807918700857763e-13,9.39202022013775e-09,0.2548149318901738,5,0.465,0.0,conf_cylinder_r06_d06,"8,9,13,18,19,21,25,31"
1000,8,1e-08,dense,1.284591657737176e-06,0.0023350540283300593,-7.382893054519545,6310.44804045225,997,1985.5967326891732,9.00698562429653e-13,8.17992456600448e-09,0.33947126406431755,5,0.599,0.0,conf_cylinder_r06_d06,"6,10,17,24,25,26,28,29"
1000,8,1e-08,dense,1.6083373932161733e-08,0.0013594850012619102,-7.041107435528957,64327.85682802115,998,2483.4669324676333,-1.6499082460102486e-13,1.2100705986317279e-08,0.1409582641384833,5,0.487,0.0,conf_cylinder_r06_d06,"4,8,9,10,13,16,20,28"
1000,8,1e-08,dense,2.4374492621792444e-06,0.002179522602572091,-7.125625264390529,2188.220286882897,997,1671.5293876004803,-7.252055614641692e-14,9.690697032334346e-09,0.17199812075139262,5,0.317,0.0,conf_cylinder_r06_d06,"1,8,11,17,20,22,23,24"
1000,8,1e-08,dense,2.0514347520581236e-06,0.0017288053458895945,-7.112721304042562,2293.478401335712,997,2277.2842177247667,1.5533762670248555e-12,1.0563899114556482e-08,0.1833405162888807,5,0.568,0.0,conf_cylinder_r06_d06,"2,5,12,20,21,23,25,29"
1000,8,1e-08,dense,1.2898173299644314e-08,0.001686894350009774,-7.148740198582265,80304.85989330456,998,2060.1563698752643,-8.603552099169658e-13,1.2103777983358639e-08,0.1737492921559655,5,0.562,0.0,conf_cylinder_r06_d06,"3,6,10,12,16,18,22,31"
1000,8,1e-08,dense,4.750950522861166e-08,0.0017792960549916856,-7.00011862330046,22549.85329316612,998,1993.820648479633,-3.2964438979376156e-12,9.921847339398974e-09,0.21394139636688675,5,0.498,0.0,conf_cylinder_r06_d06,"0,3,4,16,17,20,28,30"
1000,8,1e-08,dense,3.0792905400217335e-06,0.0017226010954994927,-7.13926278555823,2346.3281166207,997,1790.4520661903857,-3.2913148726437704e-12,1.0606837869487526e-08,0.16493969745208448,5,0.304,0.0,conf_cylinder_r06_d06,"1,4,9,10,13,14,24,31"
1000,8,1e-08,dense,4.94989036553788e-07,0.001670797054829635,-7.063786274457802,3532.0767766454164,997,2372.2484177482474,-6.42668208108155e-12,9.651447441277997e-09,0.22775813104149906,5,0.294,0.0,conf_cylinder_r06_d06,"1,5,8,14,22,27,29,31"
1000,8,1e-08,dense,4.4036376153271013e-07,0.0018740115407895116,-7.180370859679456,4859.830891605119,997,2027.6409502637562,4.874795149821031e-12,9.494943960759515e-09,0.17090269636286512,5,0.33,0.0,conf_cylinder_r06_d06,"1,16,17,18,19,20,21,22"
1000,8,1e-08,dense,1.070361557956037e-06,0.0013109283261446545,-6.997465167767694,2221.947130224492,997,2742.5562002137485,-9.467471934631219e-12,1.2560441030799484e-08,0.16989373074947695,5,0.332,0.0,conf_cylinder_r06_d06,"0,1,2,10,13,21,22,28"
1000,8,1e-08,dense,8.23926476213505e-07,0.002344847366174884,-7.339722204654329,5288.475851321765,997,1895.1467869891176,1.1470770695716195e-12,8.377754452943586e-09,0.2558324878180327,5,0.599,0.0,conf_cylinder_r06_d06,"2,15,17,19,21,26,27,30"
1000,8,1e-08,dense,2.349492072775543e-08,0.001470874797841948,-7.027497731883237,44310.56285203877,998,1451.9791798404394,8.540046931781168e-13,1.5054096427832806e-08,0.1412386426178979,5,0.451,0.0,conf_cylinder_r06_d06,"4,5,6,7,9,10,14,16"
1000,8,1e-08,dense,2.5015664942531397e-06,0.0018601474007954822,-7.006363840827922,1672.290809899938,997,1765.9394075864645,-1.7232172606258055e-12,9.180135494684124e-09,0.25846052692754196,5,0.305,0.0,conf_cylinder_r06_d06,"0,1,7,10,12,20,29,30"
1000,8,1e-08,dense,6.528963576810585e-07,0.0020097763676599385,-7.256822076793383,4991.9393541511345,997,1739.2923952129645,5.7605047924307944e-12,9.520045378760487e-09,0.16256088708307104,5,0.339,0.0,conf_cylinder_r06_d06,"1,9,11,14,18,21,23,25"
1000,8,1e-08,dense,1.3109935904184663e-06,0.0013153946542238857,-7.007815955351633,2111.6969456459365,997,2748.4171097979174,-1.6483154699498247e-12,1.27766352140642e-08,0.16890676567272678,5,0.567,0.0,conf_cylinder_r06_d06,"5,6,8,10,12,13,24,25"
1000,8,1e-08,dense,1.8591240944412247e-08,0.001601205757454705,-7.023220015974184,55707.80590690909,998,2621.3346702890817,-4.5462357049566445e-12,8.910176061130756e-09,0.18989263999948347,5,0.52,0.0,conf_cylinder_r06_d06,"0,9,13,15,25,26,28,30"
1000,8,1e-08,dense,3.547991835052092e-07,0.0018232018992211329,-7.101182703809729,4552.13809408445,997,1897.1940231193767,-2.550652160613554e-14,1.126949655574003e-08,0.218256510196296,5,0.681,0.0,conf_cylinder_r06_d06,"2,7,8,14,18,19,23,30"
1000,8,1e-08,dense,1.2858586473506606e-08,0.0013343501116869542,-7.020694044961991,79840.37423017892,998,2244.6414035862495,2.7976831371478974e-12,1.4417378286011832e-08,0.15995132436020731,5,0.494,0.0,conf_cylinder_r06_d06,"3,5,9,10,13,17,19,27"
1000,8,1e-08,dense,1.3671168470585378e-06,0.0016022859472675022,-7.049893218887153,2241.838283716849,997,2278.3846915272943,-3.886939831479695e-12,9.356413876274517e-09,0.2684453313968251,5,0.329,0.0,conf_cylinder_r06_d06,"1,8,9,13,15,22,29,30"
1000,8,1e-08,dense,2.560131321101017e-08,0.0013354778388268698,-7.013504297167556,40777.82172526469,998,3028.1913277525496,9.700833298554595e-14,1.0751381465298199e-08,0.1375821581344447,5,0.485,0.0,conf_cylinder_r06_d06,"0,4,7,9,10,13,21,26"
1000,3,1e-08,dense,1.1679524611679838e-07,0.004292632613855908,-7.836510521527776,38704.11485845297,996,408.9740454464653,-7.318167565200134e-14,6.674174461482577e-14,0.06555201777796968,9,0.489,0.0,conf_egg,"4,17,31"
1000,3,1e-08,dense,2.2485562986203994e-08,0.002996352398134975,-7.7376092259168825,208320.27217850907,990,795.5007204814481,-1.6588062192243753e-13,8.374693605660897e-14,0.09286149325380563,9,0.746,0.0,conf_egg,"24,30,31"
1000,3,1e-08,dense,3.5596265185201186e-07,0.0016135324314510181,-7.164206495621846,7174.317681767166,999,729.8443990648775,-3.1439396442137224e-14,1.333789059228916e-13,0.04367112265975358,9,0.541,0.0,conf_egg,"2,9,21"
1000,3,1e-08,dense,1.0506055845684452e-08,0.005828326916859108,-8.152915010831682,352529.05322177993,947,402.55149167852665,-3.208075515980261e-16,3.7015606914987804e-14,0.1077786233936328,9,0.72,0.0,conf_egg,"2,20,28"
1000,3,1e-08,dense,6.307794845894215e-08,0.0027533115005858966,-7.456421493453695,39901.940197395714,999,667.2639210429115,3.0936020573911714e-13,1.904580454289978e-13,0.06864104161092828,9,0.744,0.0,conf_egg,"2,20,29"
1000,3,1e-08,dense,6.4244884346111e-07,0.0019194608580209928,-7.152503858728395,5627.46698057288,999,816.781872345266,-2.0061227115929257e-13,1.4175957118392314e-13,0.05737309968331551,9,0.758,0.0,conf_egg,"6,10,16"
1000,3,1e-08,dense,2.6848812610902724e-07,0.0021011905045806253,-7.267763226282439,10904.439375858115,999,805.7029140158822,-7.715627351704158e-14,1.1123063532469436e-13,0.05312806735204995,9,0.657,0.0,conf_egg,"3,7,29"
1000,3,1e-08,dense,1.2776001548114648e-07,0.00202930835403842,-7.244867321639107,19952.85460079311,999,1090.1774416227759,-4.361255822628307e-13,2.304936410314409e-13,0.08818833457796735,9,0.753,0.0,conf_egg,"6,16,21"
1000,3,1e-08,dense,5.725405086844813e-08,0.002378764919519198,-7.333634555233367,32963.55934404882,999,907.1662223419501,4.165655247503376e-13,3.1003679913590663e-13,0.0763236688977536,9,0.864,0.0,conf_egg,"16,23,28"
1000,3,1e-08,dense,3.551566519981445e-07,0.001997004650195725,-7.119276282818796,6493.988549535878,999,935.9132486168829,4.969601119508837e-13,2.8332998718581875e-13,0.061110575011855156,9,0.586,0.0,conf_egg,"3,8,12"
1000,3,1e-08,dense,1.7205463452591964e-08,0.0036744753062740725,-7.597560343961435,124952.00572778011,993,674.5104875760745,-2.9764454847032144e-13,1.4921027089829903e-13,0.09124302468026614,9,0.832,0.0,conf_egg,"3,19,27"
1000,3,1e-08,dense,2.2748757454615795e-07,0.0020905249312611024,-7.283456902670198,11655.472663134813,999,863.0593968619407,-2.4093262649717284e-13,1.757205177343364e-13,0.07101969564651067,9,0.689,0.0,conf_egg,"11,21,25"
1000,3,1e-08,dense,2.3285170003520968e-08,0.0047492340580496464,-7.931351141892435,252304.86452019028,969,408.05087191859974,-1.753062885604119e-13,1.0316508636197003e-13,0.0726664138874718,9,0.706,0.0,conf_egg,"6,11,25"
1000,3,1e-08,dense,2.0960240419437927e-07,0.0018245900736340386,-7.129432214619066,8967.240318441103,999,966.5134298145771,-4.645511202821563e-13,3.241397093439862e-13,0.05143690708066506,9,0.899,0.0,conf_egg,"5,19,23"
1000,3,1e-08,dense,1.486851829233313e-07,0.0017113457569717255,-7.139149498051585,12585.222968536227,999,1133.9541813077647,-1.3086598048706738e-13,1.37052098108151e-13,0.04885939584994682,9,0.891,0.0,conf_egg,"5,19,26"
1000,3,1e-08,dense,1.5467174737035417e-08,0.002386439058882859,-7.325599819261316,100487.6224756097,999,1032.2065027121378,-5.269754867664924e-13,2.67047627295124e-13,0.08783453807449036,9,0.885,0.0,conf_egg,"21,23,28"
1000,3,1e-08,dense,2.7825571608479865e-08,0.004796244516808648,-7.977558867512465,187995.01857312093,983,348.7539754602518,-2.1685944155187183e-13,1.6250892418318597e-13,0.05773148738854674,9,0.553,0.0,conf_egg,"9,17,23"
1000,3,1e-08,dense,5.829738233756751e-08,0.0017925216801946405,-7.11823051493924,38978.005034496055,999,1381.5082704906288,3.7115421819928704e-14,4.572233061660374e-14,0.06720227864941983,9,0.994,0.0,conf_egg,"3,13,16"
