scene,light,err_vs_world_deg,err_vs_camframe_deg,implied_z,i_eff_proj
0f48025ff969419582312f9a02fd7af0,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
0f48025ff969419582312f9a02fd7af0,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
10edcd93ffa94c2a8cc0bc2e9bcf7eae,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
10edcd93ffa94c2a8cc0bc2e9bcf7eae,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
10edcd93ffa94c2a8cc0bc2e9bcf7eae,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
10edcd93ffa94c2a8cc0bc2e9bcf7eae,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
10edcd93ffa94c2a8cc0bc2e9bcf7eae,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
1175f68a974a45f5b9b6e51c08f1a432,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
1175f68a974a45f5b9b6e51c08f1a432,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
1175f68a974a45f5b9b6e51c08f1a432,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
1175f68a974a45f5b9b6e51c08f1a432,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
1175f68a974a45f5b9b6e51c08f1a432,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
11940acb7fe34046ae965ed2fc1a3359,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
11940acb7fe34046ae965ed2fc1a3359,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
11940acb7fe34046ae965ed2fc1a3359,3,0.9163854482771959,84.42073472177447,0.7762267360109648,0.8901658914530702
11940acb7fe34046ae965ed2fc1a3359,4,0.9163854482767981,101.63960542149034,0.7762267360109649,0.8901658914530702
11940acb7fe34046ae965ed2fc1a3359,5,0.9163854482767981,91.51804433620563,0.7762267360109648,0.8901658800093832
1199736697cb491a899f77c0b75112dd,1,0.9163854482771959,43.16266503518165,0.7762267360109648,0.890165912643598
1199736697cb491a899f77c0b75112dd,2,0.9163854482767981,27.355823269486258,0.7762267360109649,0.8901658800093831
